Me identifico,Tengo,Argentina,Anos de experiencia,Anos en el puesto actual,Trabajo de,Tipo de contrato,Salario mensual (en tu moneda local),USD,Bruto o neto,Max Cantidad de empleados,Tecnologias que utilizas,Tecnologias que utilizas,Automation o funcional,Tecnologias que utilizas,Tecnologias que utilizas,Tenes guardias,Cuanto cobras por guardia (en tu moneda local),"Porcentaje, bruto o neto",Que tan conforme estas con tu sueldo,Como crees que esta tu sueldo con respecto a Enero 2016,Recibis algun tipo de bono,A que esta atado el bono,Tuviste ajustes por inflacion este ano,De que % fue el ajuste,Cambiaste de empresa en los ultimos 6 meses,Cual fue el principal motivo de cambio,Beneficios extra
Hombre,27 - 30,Ciudad Autonoma de Buenos Aires,5 - 7,1 - 2,Job Scheduler,Full-Time,19000,1259,Bruto,500,,,,,,,,,3,3,No,No recibo bono,No,0,No,No cambie de empresa,WFH (Trabajar desde casa)
Hombre,50+,Provincia de Buenos Aires,10+,10+,Networking,Full-Time,19000,1259,Bruto,100,,,,,,"Si, pasiva",0,Neto,2,1,No,No recibo bono,Uno,18,No,No cambie de empresa,Aumento por inflacion
Hombre,31 - 33,Ciudad Autonoma de Buenos Aires,3 - 5,Menos de un ano,Networking,Full-Time,19000,1259,Bruto,1000,,,,,,"Si, activa",1000,Neto,4,3,Menos de un sueldo,Performance individual,No,0,Si,Mayor comodidad,Capacitaciones y/o cursos
Hombre,41 - 45,GBA,10+,4 - 5,Networking,Full-Time,19000,1259,Neto,1000,,,,,,No,0,Porcentaje de mi sueldo,2,3,No,No recibo bono,Uno,20,No,No cambie de empresa,Capacitaciones y/o cursos
Hombre,41 - 45,Entre Rios,1 - 2,Menos de un ano,PM,Full-Time,19000,1259,Neto,200,,,,,,,,,3,3,No,No recibo bono,Uno,7,Si,Mayor comodidad,Viaticos
Hombre,24 - 26,Ciudad Autonoma de Buenos Aires,3 - 5,4 - 5,PM,Full-Time,19000,1259,Bruto,500,,,,,,,,,3,2,No,Performance individual,Dos,10,No,No cambie de empresa,Abono de celular y/o Internet;Aumento por inflacion;Capacitaciones y/o cursos;Clases de idiomas;Horarios flexibles;Laptop;WFH (Trabajar desde casa)
Hombre,34 - 36,San Luis,8 - 10,3 - 4,Project manager,Full-Time,19000,1259,Neto,500,,,,,,,,,2,2,No,No recibo bono,Uno,5,No,No cambie de empresa,Abono de celular y/o Internet;Horarios flexibles;Laptop
Hombre,27 - 30,Provincia de Buenos Aires,3 - 5,3 - 4,QA / Tester,Full-Time,19000,1259,Neto,50,,,Funcional,Test Complete,,,,,2,1,No,No recibo bono,No,0,No,No cambie de empresa,Ninguna de las anteriores
Hombre,24 - 26,Ciudad Autonoma de Buenos Aires,5 - 7,1 - 2,QA / Tester,Full-Time,19000,1259,Neto,100,,,Mix,Selenium,,,,,4,4,No,No recibo bono,Uno,30,Si,Salario,Ninguna de las anteriores
Hombre,31 - 33,Ciudad Autonoma de Buenos Aires,5 - 7,3 - 4,QA / Tester,Full-Time,19000,1259,Neto,1000,,,Funcional,HP LoadRunner,,,,,2,2,Un sueldo,Performance individual,Uno,8,No,No cambie de empresa,Bonos por desempeno
Hombre,31 - 33,Ciudad Autonoma de Buenos Aires,3 - 5,Menos de un ano,QA / Tester,Full-Time,19000,1259,Bruto,1001,,,Automation,QTP/UFT,,,,,2,1,No,No recibo bono,Uno,8,Si,Salario,Ninguna de las anteriores
Hombre,34 - 36,GBA,10+,2 - 3,SysAdmin / DevOps,Full-Time,19000,1259,Neto,50,Windows;Azure;VMWare;Office 365,,,,,No,0,Porcentaje de mi sueldo,2,3,No,No recibo bono,No,0,No,No cambie de empresa,Aumento por inflacion;Playroom
Hombre,31 - 33,Ciudad Autonoma de Buenos Aires,3 - 5,2 - 3,SysAdmin / DevOps,Full-Time,19000,1259,Neto,100,Linux;Windows;VMWare,,,,,"Si, pasiva",1700,Neto,4,4,No,No recibo bono,Uno,20,No,Mejores beneficios,Abono de celular y/o Internet;Aumento por inflacion;Capacitaciones y/o cursos;Clases de idiomas;Horarios flexibles;Laptop;WFH (Trabajar desde casa)
Hombre,27 - 30,Provincia de Buenos Aires,5 - 7,1 - 2,SysAdmin / DevOps,Full-Time,19000,1259,Neto,200,*BSD;Windows,,,,,No,0,Neto,4,4,No,No recibo bono,No,33,No,No cambie de empresa,Ninguna de las anteriores
Hombre,27 - 30,GBA,8 - 10,Menos de un ano,SysAdmin / DevOps,Full-Time,19000,1259,Neto,200,Windows;VMWare,,,,,No,0,Neto,4,4,No,No recibo bono,Uno,20,No,Salario,Aumento por inflacion;WFH (Trabajar desde casa)
Hombre,37 - 40,Cordoba,8 - 10,2 - 3,SysAdmin / DevOps,Full-Time,19000,1259,Bruto,500,Linux;Windows;VMWare,,,,,No,0,Neto,3,2,No,No recibo bono,Uno,27,No,No cambie de empresa,Viaticos
Hombre,27 - 30,Ciudad Autonoma de Buenos Aires,8 - 10,1 - 2,SysAdmin / DevOps,Full-Time,19000,1259,Neto,500,Linux;Windows;AWS / Rackspace,,,,,No,0,Porcentaje de mi sueldo,4,2,Menos de un sueldo,Performance individual,Uno,17,No,No cambie de empresa,Aumento por inflacion;Bonos por desempeno;Clases de idiomas;Descuentos en gimnasios;Laptop;WFH (Trabajar desde casa)
Hombre,34 - 36,Santa Fe,8 - 10,8 - 9,SysAdmin / DevOps,Full-Time,19000,1259,Neto,500,Linux;Windows,,,,,"Si, pasiva",1000,Neto,2,1,Un sueldo,Performance de la compania,Uno,20,No,No cambie de empresa,"Abono de celular y/o Internet;Capacitaciones y/o cursos;Snacks, golosinas, bebidas, etc"
Hombre,21 - 23,GBA,3 - 5,2 - 3,SysAdmin / DevOps,Full-Time,19000,1259,Neto,1000,Linux;Windows;VMWare,,,,,No,0,Neto,3,3,No,No recibo bono,Dos,35,No,No cambie,Capacitaciones y/o cursos
Hombre,50+,Ciudad Autonoma de Buenos Aires,10+,Menos de un ano,SysAdmin / DevOps,Part-Time,19000,1259,Neto,1001,Linux;KVM,,,,,No,0,Neto,4,3,No,No recibo bono,Uno,18,Si,Mayor comodidad,Ninguna de las anteriores
Hombre,27 - 30,GBA,5 - 7,4 - 5,SysAdmin / DevOps,Full-Time,19000,1259,Bruto,1001,Linux;Windows,,,,,No,0,Neto,4,3,No,No recibo bono,Uno,14,No,No cambie de empresa,"Abono de celular y/o Internet;Aumento por inflacion;Capacitaciones y/o cursos;Descuentos en gimnasios;Descuentos varios (Clarin 365, Club La Nacion, programas de beneficios, etc);Laptop;WFH (Trabajar desde casa)"
Hombre,24 - 26,GBA,3 - 5,1 - 2,tecnico,Full-Time,19000,1259,Bruto,50,,,,,,,,,3,2,No,No recibo bono,Uno,15,No,No cambie de empresa,Ninguna de las anteriores
Mujer,24 - 26,Ciudad Autonoma de Buenos Aires,3 - 5,2 - 3,Developer,Full-Time,19000,1259,Neto,200,,PHP,,,,No,0,Porcentaje de mi sueldo,1,1,No,No recibo bono,Uno,32,No,No cambie de empresa,Horarios flexibles;Vacaciones flexibles (adicionales a las reglamentarias)
Mujer,31 - 33,Cordoba,5 - 7,4 - 5,Middleware,Full-Time,19000,1259,Neto,50,,,,,,,,,3,2,No,No recibo bono,Uno,12.5,No,No cambie de empresa,Vacaciones flexibles (adicionales a las reglamentarias);WFH (Trabajar desde casa)
Hombre,27 - 30,Provincia de Buenos Aires,3 - 5,1 - 2,Developer,Full-Time,19100,1266,Neto,50,,.NET;C#;HTML;Javascript;jQuery,,,,No,0,Porcentaje de mi sueldo,2,2,No,No recibo bono,No,0,No,No cambie de empresa,"Clases de idiomas;Descuentos en gimnasios;Snacks, golosinas, bebidas, etc"
Hombre,31 - 33,GBA,8 - 10,3 - 4,Networking,Full-Time,19200,1272,Neto,1001,,,,,,No,0,Neto,1,1,Menos de un sueldo,Performance individual,Uno,15,No,No cambie de empresa,"Capacitaciones y/o cursos;Clases de idiomas;Descuentos en gimnasios;Horarios flexibles;Laptop;Snacks, golosinas, bebidas, etc;Vacaciones flexibles (adicionales a las reglamentarias)"
Hombre,34 - 36,Misiones,8 - 10,9 - 10,SysAdmin / DevOps,Full-Time,19200,1272,Neto,100,Linux;AWS / Rackspace,,,,,"Si, pasiva",10,Porcentaje de mi sueldo,4,3,No,No recibo bono,Uno,25,No,No cambie de empresa,Capacitaciones y/o cursos;Horarios flexibles;Vacaciones flexibles (adicionales a las reglamentarias);WFH (Trabajar desde casa)
Hombre,31 - 33,Ciudad Autonoma de Buenos Aires,10+,10+,SysAdmin / DevOps,Full-Time,19400,1286,Neto,1001,Linux;Windows;VMWare,,,,,No,0,Porcentaje de mi sueldo,2,3,No,No recibo bono,Uno,31,No,No cambie de empresa,Ninguna de las anteriores
Hombre,27 - 30,GBA,8 - 10,2 - 3,Coordinador de Sistemas,Full-Time,19500,1292,Bruto,500,,,,,,,,,2,4,No,No recibo bono,No,0,No,No cambie de empresa,Comidas pagas/subvencionadas
Hombre,31 - 33,Cordoba,3 - 5,3 - 4,Developer,Full-Time,19500,1292,Neto,10,,.NET;C#;CSS;HTML;Javascript;jQuery,,,,"Si, pasiva",730,Neto,4,3,No,Mix de las anteriores,Uno,20,No,No cambie de empresa,"Abono de celular y/o Internet;Aumento por inflacion;Horarios flexibles;Snacks, golosinas, bebidas, etc;WFH (Trabajar desde casa)"
Hombre,24 - 26,GBA,3 - 5,Menos de un ano,Developer,Full-Time,19500,1292,Neto,50,,HTML;Java;Javascript;Scala,,,,No,0,Neto,4,3,No,No recibo bono,Uno,7,Si,Mayor comodidad,"Horarios flexibles;Playroom;Snacks, golosinas, bebidas, etc;Vacaciones flexibles (adicionales a las reglamentarias)"
Hombre,27 - 30,Santa Fe,5 - 7,Menos de un ano,Developer,Full-Time,19500,1292,Neto,50,,.NET;C#;HTML;Javascript;jQuery;VB *,,,,No,0,Neto,3,3,Un sueldo,Performance individual,Uno,17,No,No cambie de empresa,Aumento por inflacion;Capacitaciones y/o cursos;Clases de idiomas;Playroom;Vacaciones flexibles (adicionales a las reglamentarias)
Hombre,37 - 40,Ciudad Autonoma de Buenos Aires,10+,8 - 9,Developer,Full-Time,19500,1292,Neto,50,,Smalltalk,,,,No,0,Neto,2,2,No,No recibo bono,No,0,No,No cambie de empresa,"Clases de idiomas;Horarios flexibles;Snacks, golosinas, bebidas, etc;Vacaciones flexibles (adicionales a las reglamentarias);WFH (Trabajar desde casa)"
Hombre,27 - 30,Ciudad Autonoma de Buenos Aires,3 - 5,Menos de un ano,Developer,Full-Time,19500,1292,Bruto,50,,HTML;Java;Javascript;jQuery,,,,No,0,Bruto,3,4,No,No recibo bono,Uno,15,Si,Salario,Aumento por inflacion;Descuentos en gimnasios;Horarios flexibles
Hombre,27 - 30,Ciudad Autonoma de Buenos Aires,3 - 5,Menos de un ano,Developer,Full-Time,19500,1292,Bruto,50,,Java,,,,No,0,Porcentaje de mi sueldo,3,4,No,No recibo bono,No,0,Si,Salario,Capacitaciones y/o cursos;Descuentos en gimnasios;WFH (Trabajar desde casa)
Hombre,24 - 26,Ciudad Autonoma de Buenos Aires,1 - 2,1 - 2,Developer,Part-Time,19500,1292,Bruto,50,,C;C++,,,,No,0,Bruto,3,2,No,No recibo bono,Uno,15,No,No cambie de empresa,"Aumento por inflacion;Horarios flexibles;Snacks, golosinas, bebidas, etc"
Hombre,27 - 30,Cordoba,3 - 5,Menos de un ano,Developer,Full-Time,19500,1292,Bruto,200,,.NET;C#;CSS;HTML;Javascript;jQuery;VB *,,,,No,0,Porcentaje de mi sueldo,3,3,No,No recibo bono,No,0,No,No cambie de empresa,WFH (Trabajar desde casa)
Hombre,24 - 26,Ciudad Autonoma de Buenos Aires,1 - 2,Menos de un ano,Developer,Full-Time,19500,1292,Bruto,500,,SOA,,,,No,0,Porcentaje de mi sueldo,4,3,No,No recibo bono,No,0,Si,Salario,Aumento por inflacion;Guarderia;Horarios flexibles;Laptop;Vacaciones flexibles (adicionales a las reglamentarias);WFH (Trabajar desde casa)
Hombre,24 - 26,Corrientes,1 - 2,Menos de un ano,Developer,Full-Time,19500,1292,Neto,1000,,CSS;HTML;Javascript;Python,,,,No,0,Neto,4,4,No,No recibo bono,Uno,20,No,No cambie de empresa,Aumento por inflacion;Horarios flexibles
Hombre,27 - 30,GBA,3 - 5,Menos de un ano,HelpDesk,Full-Time,19500,1292,Neto,10,,,,,,"Si, pasiva",2100,Porcentaje de mi sueldo,4,3,Menos de un sueldo,Mix de las anteriores,Dos,20,Si,Desafios profesionales,"Abono de celular y/o Internet;Bonos por desempeno;Capacitaciones y/o cursos;Clases de idiomas;Comidas pagas/subvencionadas;Snacks, golosinas, bebidas, etc"
Hombre,31 - 33,Ciudad Autonoma de Buenos Aires,5 - 7,1 - 2,HelpDesk,Full-Time,19500,1292,Bruto,1000,,,,,,No,0,Porcentaje de mi sueldo,2,2,No,No recibo bono,Uno,20,No,despido,Laptop
Hombre,27 - 30,GBA,5 - 7,6 - 7,Networking,Full-Time,19500,1292,Neto,200,,,,,,No,0,Neto,4,4,No,No recibo bono,No,0,No,No cambie de empresa,Ninguna de las anteriores
Hombre,27 - 30,Ciudad Autonoma de Buenos Aires,3 - 5,2 - 3,PM,Full-Time,19500,1292,Bruto,1001,,,,,,,,,2,1,No,No recibo bono,No,0,No,No cambie de empresa,Abono de celular y/o Internet;Laptop
Hombre,27 - 30,Ciudad Autonoma de Buenos Aires,1 - 2,1 - 2,QA / Tester,Full-Time,19500,1292,Bruto,500,,,Funcional,"HP ALM, Oracle y Microsoft SQL",,,,,3,2,Menos de un sueldo,Mix de las anteriores,Uno,17,Si,Desafios profesionales,"Aumento por inflacion;Capacitaciones y/o cursos;Clases de idiomas;Descuentos en gimnasios;Descuentos varios (Clarin 365, Club La Nacion, programas de beneficios, etc);Snacks, golosinas, bebidas, etc"
Hombre,21 - 23,Ciudad Autonoma de Buenos Aires,3 - 5,4 - 5,QA / Tester,Full-Time,19500,1292,Neto,1000,,,Mix,Ranorex;Alm 12,,,,,3,2,No,No recibo bono,Uno,30,No,No cambie de empresa,"Snacks, golosinas, bebidas, etc"
Hombre,37 - 40,Ciudad Autonoma de Buenos Aires,10+,5 - 6,Storage / Backup,Full-Time,19500,1292,Neto,1001,,,,,,"Si, activa",1500,Neto,2,2,No,No recibo bono,No,0,No,No cambie de empresa,"Abono de celular y/o Internet;Capacitaciones y/o cursos;Descuentos en gimnasios;Laptop;Snacks, golosinas, bebidas, etc"
Hombre,27 - 30,La Pampa,3 - 5,Menos de un ano,SysAdmin / DevOps,Full-Time,19500,1292,Neto,50,Linux;Windows;AWS / Rackspace;VMWare,,,,,"Si, pasiva",0,Neto,3,2,No,No recibo bono,No,0,No,No cambie de empresa,Capacitaciones y/o cursos;Horarios flexibles;WFH (Trabajar desde casa)
Hombre,27 - 30,Ciudad Autonoma de Buenos Aires,10+,2 - 3,SysAdmin / DevOps,Full-Time,19500,1292,Neto,200,Linux;Windows;VMWare,,,,,"Si, pasiva",0,Neto,4,2,No,No recibo bono,Uno,12,No,No cambie de empresa,Abono de celular y/o Internet;Horarios flexibles;Laptop;Vacaciones flexibles (adicionales a las reglamentarias)
Hombre,31 - 33,Ciudad Autonoma de Buenos Aires,5 - 7,2 - 3,SysAdmin / DevOps,Full-Time,19500,1292,Neto,200,Linux,,,,,"Si, pasiva",0,Bruto,2,2,No,No recibo bono,No,0,No,No cambie de empresa,Horarios flexibles
Hombre,21 - 23,Ciudad Autonoma de Buenos Aires,3 - 5,Menos de un ano,SysAdmin / DevOps,Full-Time,19500,1292,Neto,1001,Linux;Windows;AWS / Rackspace;Azure;VMWare,,,,,"Si, pasiva",0,Porcentaje de mi sueldo,2,1,No,No recibo bono,Uno,15,No,No cambie de empresa,"Abono de celular y/o Internet;Descuentos varios (Clarin 365, Club La Nacion, programas de beneficios, etc);Laptop;WFH (Trabajar desde casa)"
Hombre,37 - 40,Ciudad Autonoma de Buenos Aires,8 - 10,1 - 2,SysAdmin / DevOps,Full-Time,19500,1292,Neto,1001,Windows,,,,,No,0,Neto,3,3,No,No recibo bono,Mas de dos,30,Si,Salario,Aumento por inflacion
Mujer,34 - 36,Ciudad Autonoma de Buenos Aires,8 - 10,Menos de un ano,UI developer,Full-Time,19500,1292,Neto,50,,,,,,,,,4,4,Menos de un sueldo,Performance de la compania,Uno,18,No,Desafios profesionales,Vacaciones flexibles (adicionales a las reglamentarias);WFH (Trabajar desde casa)
Hombre,Menos de 18 anos,GBA,3 - 5,Menos de un ano,HelpDesk,Part-Time,19560,1296,Neto,200,,,,,,No,0,Bruto,3,2,Menos de un sueldo,Mix de las anteriores,Uno,18,No,Mayor comodidad,Abono de celular y/o Internet;Capacitaciones y/o cursos;Clases de idiomas;Comidas pagas/subvencionadas;Viaticos
Hombre,24 - 26,GBA,5 - 7,Menos de un ano,DBA,Full-Time,19600,1299,Neto,100,,,,,MSSQL;MySQL/MariaDB,No,0,Neto,3,2,No,No recibo bono,No,0,No,Salario,Capacitaciones y/o cursos;Clases de idiomas
Hombre,37 - 40,Cordoba,10+,5 - 6,Developer,Full-Time,19600,1299,Neto,1001,,.NET;C#;HTML;Javascript;jQuery;NodeJS,,,,No,0,Porcentaje de mi sueldo,3,3,No,No recibo bono,No,0,No,No cambie de empresa,"Capacitaciones y/o cursos;Clases de idiomas;Descuentos en gimnasios;Horarios flexibles;Playroom;Snacks, golosinas, bebidas, etc;WFH (Trabajar desde casa)"
Hombre,31 - 33,Ciudad Autonoma de Buenos Aires,5 - 7,1 - 2,Developer,Full-Time,19700,1305,Neto,200,,Java,,,,No,0,Neto,3,3,Menos de un sueldo,Performance de la compania,Uno,15,No,No cambie de empresa,"Clases de idiomas;Horarios flexibles;Snacks, golosinas, bebidas, etc"
Hombre,27 - 30,Ciudad Autonoma de Buenos Aires,3 - 5,Menos de un ano,SysAdmin / DevOps,Full-Time,19700,1305,Neto,1001,Windows;VMWare;Websphere,,,,,No,0,Porcentaje de mi sueldo,3,1,No,No recibo bono,No,0,No,Desafios profesionales,"Capacitaciones y/o cursos;Descuentos en gimnasios;Descuentos varios (Clarin 365, Club La Nacion, programas de beneficios, etc);Laptop"
Hombre,27 - 30,Provincia de Buenos Aires,8 - 10,7 - 8,Developer,Full-Time,19800,1312,Neto,50,,Javascript;jQuery;PHP,,,,No,0,Neto,2,2,No,No recibo bono,Uno,12,No,No cambie de empresa,"Horarios flexibles;Snacks, golosinas, bebidas, etc;WFH (Trabajar desde casa)"
Hombre,27 - 30,Ciudad Autonoma de Buenos Aires,1 - 2,1 - 2,HelpDesk,Full-Time,19800,1312,Bruto,50,,,,,,No,0,Porcentaje de mi sueldo,3,3,No,Performance de la compania,Uno,25,No,No cambie de empresa,"Playroom;Snacks, golosinas, bebidas, etc"
Hombre,34 - 36,Ciudad Autonoma de Buenos Aires,10+,2 - 3,PM,Part-Time,19800,1312,Neto,500,,,,,,,,,1,2,Menos de un sueldo,Mix de las anteriores,Uno,20,No,No cambie de empresa,Ninguna de las anteriores
Hombre,27 - 30,Ciudad Autonoma de Buenos Aires,10+,7 - 8,SysAdmin / DevOps,Full-Time,19800,1312,Bruto,1000,Windows;VMWare;Citrix,,,,,"Si, pasiva",6444,Bruto,2,3,Menos de un sueldo,Mix de las anteriores,Uno,22,No,No cambie de empresa,Abono de celular y/o Internet;Aumento por inflacion;Capacitaciones y/o cursos;Descuentos en gimnasios;Guarderia;Horarios flexibles;Laptop;Stock options;Sueldo divido en dos pagos por mes;Vacaciones flexibles (adicionales a las reglamentarias);Viajes al exterior;WFH (Trabajar desde casa)
Hombre,27 - 30,Ciudad Autonoma de Buenos Aires,3 - 5,2 - 3,SysAdmin / DevOps,Full-Time,19800,1312,Neto,1001,Linux;Windows;Azure;VMWare,,,,,No,0,Porcentaje de mi sueldo,3,3,No,No recibo bono,Uno,31,No,No cambie de empresa,Descuentos en gimnasios;Guarderia;Horarios flexibles
Hombre,27 - 30,Santa Fe,3 - 5,4 - 5,Developer,Full-Time,19850,1315,Neto,10,,GeneXus,,,,No,0,Neto,5,5,No,No recibo bono,Uno,20,No,No cambie de empresa,Aumento por inflacion
Hombre,21 - 23,GBA,1 - 2,1 - 2,QA / Tester,Full-Time,19850,1315,Bruto,10,,,Mix,Sqv30 . Memtest. Sql server . Unix.,,,,,4,3,Menos de un sueldo,Performance individual,No,0,No,No cambie de empresa,"Abono de celular y/o Internet;Bonos por desempeno;Capacitaciones y/o cursos;Clases de idiomas;Horarios flexibles;Laptop;Playroom;Snacks, golosinas, bebidas, etc"
Hombre,31 - 33,Ciudad Autonoma de Buenos Aires,10+,5 - 6,Developer,Full-Time,19900,1319,Neto,100,,HTML;Javascript;jQuery;PHP,,,,No,0,Porcentaje de mi sueldo,2,2,No,No recibo bono,Dos,10,No,No cambie de empresa,Ninguna de las anteriores
Hombre,31 - 33,GBA,10+,Menos de un ano,HelpDesk,Full-Time,19900,1319,Bruto,200,,,,,,No,0,Neto,4,3,De uno a tres sueldos,Performance de la compania,Uno,10,No,No cambie de empresa,"Bonos por desempeno;Capacitaciones y/o cursos;Comidas pagas/subvencionadas;Descuentos en gimnasios;Descuentos varios (Clarin 365, Club La Nacion, programas de beneficios, etc);Laptop;Playroom;Snacks, golosinas, bebidas, etc"
Hombre,31 - 33,GBA,10+,Menos de un ano,HelpDesk,Full-Time,19900,1319,Bruto,200,,,,,,No,0,Neto,4,3,De uno a tres sueldos,Performance de la compania,Uno,10,No,No cambie de empresa,"Bonos por desempeno;Capacitaciones y/o cursos;Comidas pagas/subvencionadas;Descuentos en gimnasios;Descuentos varios (Clarin 365, Club La Nacion, programas de beneficios, etc);Laptop;Playroom;Snacks, golosinas, bebidas, etc"
Hombre,27 - 30,Ciudad Autonoma de Buenos Aires,8 - 10,1 - 2,Infosec,Full-Time,19900,1319,Neto,1001,,,,,,No,0,Bruto,2,2,De uno a tres sueldos,Performance individual,Uno,19,No,No cambie de empresa,Bonos por desempeno;WFH (Trabajar desde casa)
Mujer,31 - 33,Ciudad Autonoma de Buenos Aires,3 - 5,1 - 2,Developer,Full-Time,19900,1319,Neto,100,,CSS;HTML;Javascript;jQuery;PHP,,,,No,0,Porcentaje de mi sueldo,4,4,Un sueldo,Mix de las anteriores,Uno,33,No,No cambie de empresa,Clases de idiomas;Descuentos en gimnasios;Horarios flexibles;Laptop;Stock options;WFH (Trabajar desde casa)
Hombre,31 - 33,Ciudad Autonoma de Buenos Aires,8 - 10,1 - 2,Analista,Full-Time,20000,1325,Neto,1000,,,,,,,,,4,4,No,No recibo bono,No,0,No,No cambie de empresa,Capacitaciones y/o cursos
Hombre,37 - 40,Cordoba,10+,5 - 6,Analista,Full-Time,20000,1325,Neto,1001,,,,,,,,,4,3,Un sueldo,Performance grupal,Uno,15,No,No cambie de empresa,"Aumento por inflacion;Comidas pagas/subvencionadas;Descuentos varios (Clarin 365, Club La Nacion, programas de beneficios, etc);Laptop;WFH (Trabajar desde casa)"
Hombre,24 - 26,Santa Fe,Menos de un ano,2 - 3,Analista de proyecto,Full-Time,20000,1325,Bruto,50,,,,,,,,,3,3,No,No recibo bono,Dos,20,No,No cambie de empresa,Aumento por inflacion
Hombre,31 - 33,Ciudad Autonoma de Buenos Aires,8 - 10,5 - 6,Analista Funcional,Full-Time,20000,1325,Bruto,100,,,,,,,,,3,2,No,No recibo bono,No,0,Si,Salario,Clases de idiomas
Hombre,27 - 30,Ciudad Autonoma de Buenos Aires,5 - 7,3 - 4,Analista Programador,Full-Time,20000,1325,Neto,500,,,,,,,,,2,3,No,No recibo bono,No,0,No,No cambie de empresa,Clases de idiomas;Descuentos en gimnasios
Hombre,31 - 33,Ciudad Autonoma de Buenos Aires,5 - 7,1 - 2,BA,Full-Time,20000,1325,Neto,1001,,,,,,,,,3,3,Menos de un sueldo,Performance individual,Uno,35,No,No cambie de empresa,Capacitaciones y/o cursos;Clases de idiomas;Descuentos en gimnasios;Laptop;WFH (Trabajar desde casa)
Hombre,27 - 30,Cordoba,3 - 5,1 - 2,Consultor,Full-Time,20000,1325,Neto,10,,,,,,,,,4,2,No,No recibo bono,Uno,20,No,No cambie de empresa,Capacitaciones y/o cursos;Descuentos en gimnasios;Horarios flexibles;WFH (Trabajar desde casa)
Hombre,18 - 20,Ciudad Autonoma de Buenos Aires,3 - 5,2 - 3,consultoria de software,Full-Time,20000,1325,Neto,50,,,,,,,,,2,4,No,No recibo bono,Uno,20,No,No cambie de empresa,Laptop
Hombre,27 - 30,Ciudad Autonoma de Buenos Aires,1 - 2,Menos de un ano,DBA,Full-Time,20000,1325,Neto,50,,,,,Oracle,No,0,Bruto,2,3,No,No recibo bono,Uno,15,Si,Salario,Aumento por inflacion
Hombre,41 - 45,Ciudad Autonoma de Buenos Aires,10+,10+,Designer,Freelance,20000,1325,Bruto,10,,,,,,,,,1,1,No,No recibo bono,No,0,No,No cambie de empresa,Ninguna de las anteriores
Hombre,41 - 45,Provincia de Buenos Aires,8 - 10,9 - 10,Designer,Full-Time,20000,1325,Neto,10,,,,,,,,,4,3,No,No recibo bono,Uno,29,No,No cambie de empresa,Aumento por inflacion
Hombre,27 - 30,Ciudad Autonoma de Buenos Aires,5 - 7,3 - 4,Designer,Full-Time,20000,1325,Neto,50,,,,,,,,,3,2,No,No recibo bono,Dos,27,No,No cambie de empresa,Ninguna de las anteriores
Hombre,27 - 30,GBA,3 - 5,2 - 3,Designer,Full-Time,20000,1325,Neto,50,,,,,,,,,2,3,No,No recibo bono,Mas de dos,33,No,No cambie de empresa,Sueldo divido en dos pagos por mes;Vacaciones flexibles (adicionales a las reglamentarias)
Hombre,27 - 30,Cordoba,5 - 7,3 - 4,Designer,Full-Time,20000,1325,Neto,100,,,,,,,,,3,1,No,No recibo bono,No,0,No,No cambie de empresa,Vacaciones flexibles (adicionales a las reglamentarias);Ninguna de las anteriores
Hombre,24 - 26,Rio Negro,1 - 2,1 - 2,Designer,Part-Time,20000,1325,Neto,1001,,,,,,,,,1,1,3+ sueldos,Performance individual,Mas de dos,100,No,No cambie de empresa,"Abono de celular y/o Internet;Bonos por desempeno;Capacitaciones y/o cursos;Clases de idiomas;Comidas pagas/subvencionadas;Cuota para universidad;Descuentos en gimnasios;Descuentos varios (Clarin 365, Club La Nacion, programas de beneficios, etc);Horarios flexibles;Laptop;Playroom;Snacks, golosinas, bebidas, etc;Stock options;Vacaciones flexibles (adicionales a las reglamentarias);Viajes al exterior;Viaticos;WFH (Trabajar desde casa)"
